date,date,Aggravated Assault,Aircraft,Arson,Assembly or Gathering Violations,Auto Theft,Auto Theft Recovery,Ballistics,Biological Threat,Bomb Hoax,Burglary - No Property Taken,Commercial Burglary,Confidence Games,Counterfeiting,Criminal Harassment,Disorderly Conduct,Drug Violation,Embezzlement,Evading Fare,Explosives,Fire Related Reports,Firearm Discovery,Firearm Violations,Fraud,Gambling,HOME INVASION,HUMAN TRAFFICKING,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,Harassment,Harbor Related Incidents,Homicide,INVESTIGATE PERSON,Investigate Person,Investigate Property,Landlord/Tenant Disputes,Larceny,Larceny From Motor Vehicle,License Plate Related Incidents,License Violation,Liquor Violation,Manslaughter,Medical Assistance,Missing Person Located,Missing Person Reported,Motor Vehicle Accident Response,Offenses Against Child / Family,Operating Under the Influence,Other,Other Burglary,Phone Call Complaints,Police Service Incidents,Prisoner Related Incidents,Property Found,Property Lost,Property Related Damage,Prostitution,Recovered Stolen Property,Residential Burglary,Restraining Order Violations,Robbery,Search Warrants,Service,Simple Assault,Towed,Vandalism,Verbal Disputes,Violations,Warrant Arrests,moonPhase,total
2016-07-02,2016-07-02,8.0,1.0,,1.0,2.0,1.0,,,,,,3.0,,,3.0,22.0,,1.0,,1.0,1.0,3.0,2.0,,,,,6.0,,,,16.0,7.0,,17.0,6.0,,,,,18.0,7.0,7.0,28.0,1.0,1.0,24.0,,,2.0,1.0,2.0,13.0,,,3.0,4.0,1.0,,,,15.0,7.0,14.0,9.0,4.0,7.0,0.94,269
2016-07-03,2016-07-03,5.0,,,1.0,1.0,1.0,2.0,,,,,2.0,1.0,1.0,2.0,7.0,,,,4.0,1.0,2.0,,,,,,2.0,1.0,,,12.0,14.0,1.0,16.0,9.0,,,1.0,,19.0,5.0,3.0,37.0,,1.0,7.0,,,2.0,,1.0,2.0,,,1.0,5.0,1.0,3.0,,,17.0,5.0,19.0,7.0,6.0,4.0,0.97,231
2016-07-04,2016-07-04,14.0,,,,2.0,,1.0,,,,1.0,1.0,,,8.0,7.0,,,1.0,3.0,1.0,6.0,2.0,,,,,4.0,1.0,,,18.0,15.0,1.0,18.0,8.0,,3.0,1.0,,19.0,6.0,6.0,32.0,2.0,,15.0,,,3.0,,3.0,6.0,,,,6.0,,4.0,,,11.0,9.0,22.0,16.0,3.0,5.0,0.02,284
2016-07-05,2016-07-05,10.0,,1.0,1.0,4.0,,,,,,1.0,3.0,5.0,,1.0,21.0,,1.0,,4.0,1.0,,8.0,,,,,4.0,,,,13.0,14.0,,15.0,10.0,,,,,24.0,6.0,5.0,48.0,,2.0,10.0,,,3.0,2.0,9.0,12.0,1.0,,2.0,8.0,2.0,1.0,,,9.0,12.0,20.0,18.0,5.0,8.0,0.05,324
2016-07-06,2016-07-06,5.0,,,,5.0,1.0,1.0,,,,2.0,5.0,,,2.0,19.0,,1.0,,3.0,,3.0,8.0,,,,,5.0,,,,15.0,15.0,,19.0,12.0,,2.0,1.0,,20.0,6.0,5.0,34.0,,2.0,14.0,,,1.0,,3.0,13.0,,,3.0,4.0,1.0,7.0,,,12.0,13.0,16.0,13.0,6.0,12.0,0.08,309
2016-07-07,2016-07-07,10.0,,,1.0,7.0,,1.0,,,,2.0,6.0,,,2.0,12.0,,,1.0,3.0,,1.0,6.0,,,,,1.0,1.0,1.0,,13.0,17.0,1.0,21.0,10.0,,,,,10.0,6.0,5.0,31.0,1.0,,16.0,,,3.0,,4.0,5.0,,1.0,,5.0,,2.0,,,9.0,3.0,14.0,5.0,8.0,14.0,0.11,259
2016-07-08,2016-07-08,11.0,,,,6.0,1.0,1.0,,,,2.0,1.0,4.0,,1.0,22.0,,,,2.0,,2.0,10.0,,,,,8.0,,,,13.0,9.0,1.0,17.0,5.0,,1.0,,,25.0,3.0,3.0,28.0,,,14.0,1.0,,1.0,,3.0,10.0,,1.0,2.0,7.0,1.0,7.0,,,15.0,7.0,11.0,21.0,3.0,6.0,0.15,286
2016-07-09,2016-07-09,8.0,,,1.0,3.0,,1.0,,,,,1.0,,,3.0,9.0,,,,1.0,,1.0,4.0,,,,,6.0,,,,8.0,12.0,,17.0,9.0,,1.0,,,18.0,2.0,2.0,33.0,,,10.0,1.0,,1.0,,3.0,17.0,,1.0,2.0,6.0,,2.0,,1.0,9.0,5.0,14.0,12.0,4.0,2.0,0.18,230
2016-07-10,2016-07-10,6.0,,,2.0,6.0,1.0,3.0,,,,2.0,7.0,,,1.0,8.0,,,,,2.0,,2.0,,,,,3.0,,,,18.0,16.0,2.0,14.0,12.0,1.0,1.0,,,10.0,8.0,4.0,22.0,1.0,,11.0,,,1.0,1.0,1.0,7.0,1.0,,,3.0,1.0,5.0,,,17.0,4.0,20.0,14.0,2.0,5.0,0.21,245
2016-07-11,2016-07-11,13.0,,,,7.0,,5.0,,,,2.0,17.0,7.0,,,18.0,,,2.0,,,1.0,6.0,,,,,5.0,,,,15.0,12.0,,20.0,5.0,,1.0,,,24.0,2.0,2.0,29.0,2.0,1.0,19.0,3.0,,6.0,,3.0,11.0,,,1.0,6.0,,7.0,,,9.0,9.0,9.0,8.0,1.0,13.0,0.24,301
2016-07-12,2016-07-12,11.0,,,,4.0,,2.0,,,,1.0,9.0,1.0,,3.0,23.0,,,,4.0,2.0,2.0,5.0,,,,,3.0,,,,14.0,6.0,,20.0,10.0,,3.0,1.0,,23.0,6.0,7.0,34.0,,,14.0,,,6.0,,1.0,5.0,3.0,1.0,1.0,2.0,1.0,5.0,,,9.0,9.0,13.0,9.0,4.0,12.0,0.27,289
2016-07-13,2016-07-13,6.0,,,1.0,2.0,1.0,3.0,,,,1.0,5.0,2.0,1.0,4.0,5.0,,,,2.0,1.0,2.0,5.0,,,,,3.0,1.0,,,11.0,8.0,,32.0,9.0,1.0,2.0,,,17.0,5.0,2.0,26.0,,,14.0,,,3.0,,2.0,4.0,1.0,6.0,1.0,4.0,1.0,5.0,1.0,1.0,15.0,7.0,11.0,10.0,8.0,11.0,0.3,263
2016-07-14,2016-07-14,7.0,,,1.0,5.0,,1.0,,,,2.0,7.0,3.0,,5.0,16.0,1.0,2.0,,2.0,,3.0,3.0,,,,,3.0,1.0,,,17.0,7.0,1.0,26.0,9.0,2.0,1.0,,,16.0,5.0,5.0,29.0,,1.0,19.0,,,2.0,,,7.0,,6.0,1.0,4.0,,2.0,3.0,,10.0,9.0,9.0,13.0,4.0,14.0,0.33,284
2016-07-15,2016-07-15,6.0,,,,8.0,,,,,,1.0,2.0,,,2.0,23.0,1.0,,,,2.0,,6.0,,,,,6.0,1.0,,,15.0,16.0,,20.0,10.0,,,1.0,,13.0,4.0,4.0,29.0,1.0,,15.0,,,3.0,,2.0,12.0,1.0,,,6.0,2.0,5.0,1.0,1.0,9.0,9.0,17.0,7.0,4.0,7.0,0.36,272
2016-07-16,2016-07-16,6.0,,,,4.0,,3.0,,,,1.0,2.0,,,1.0,25.0,,1.0,,3.0,1.0,2.0,4.0,,,,,6.0,,,,18.0,20.0,,26.0,12.0,,,,,11.0,6.0,6.0,38.0,,2.0,11.0,,,,,3.0,13.0,,,2.0,5.0,4.0,7.0,,1.0,12.0,10.0,16.0,14.0,6.0,6.0,0.39,308
2016-07-17,2016-07-17,9.0,,,,7.0,3.0,,,,,,3.0,,,4.0,4.0,1.0,,,,,2.0,1.0,,,,,6.0,,,,13.0,15.0,,19.0,10.0,,4.0,,,21.0,3.0,3.0,26.0,1.0,,9.0,1.0,,,,2.0,10.0,,,3.0,5.0,1.0,8.0,,1.0,18.0,12.0,8.0,12.0,4.0,8.0,0.42,257
2016-07-18,2016-07-18,8.0,,,,2.0,1.0,,,,,,2.0,3.0,1.0,3.0,4.0,1.0,1.0,,2.0,,3.0,7.0,,,,,4.0,,,,15.0,5.0,,17.0,7.0,,,,,21.0,8.0,4.0,39.0,1.0,,12.0,1.0,,,,2.0,8.0,12.0,,1.0,6.0,1.0,5.0,,,5.0,13.0,22.0,13.0,4.0,7.0,0.45,271
2016-07-19,2016-07-19,4.0,,,,7.0,1.0,1.0,,,,,2.0,1.0,,1.0,9.0,,,,3.0,1.0,2.0,3.0,,,,,8.0,,,,10.0,8.0,1.0,21.0,14.0,1.0,1.0,,,24.0,7.0,3.0,26.0,1.0,,19.0,,,3.0,,3.0,6.0,1.0,,4.0,5.0,,5.0,2.0,,9.0,8.0,10.0,7.0,7.0,14.0,0.48,263
2016-07-20,2016-07-20,12.0,,,,4.0,,2.0,,,,1.0,5.0,1.0,,,14.0,,1.0,,1.0,,3.0,4.0,,,,,2.0,,,,7.0,7.0,,26.0,12.0,,,,,28.0,3.0,3.0,29.0,1.0,,17.0,,,1.0,,5.0,10.0,1.0,,1.0,8.0,3.0,2.0,1.0,,11.0,9.0,12.0,10.0,3.0,10.0,0.52,270
2016-07-21,2016-07-21,11.0,,,,3.0,2.0,1.0,,,,,5.0,1.0,,1.0,13.0,,,,5.0,1.0,2.0,3.0,,,,,4.0,,,,15.0,18.0,,18.0,12.0,,1.0,3.0,,22.0,4.0,4.0,37.0,1.0,,11.0,2.0,,4.0,,1.0,5.0,,,5.0,4.0,1.0,6.0,,,10.0,4.0,17.0,14.0,2.0,14.0,0.56,287
2016-07-22,2016-07-22,6.0,,,,5.0,,1.0,,,,2.0,,,,1.0,18.0,,,,1.0,2.0,2.0,3.0,,,,,3.0,1.0,,,20.0,19.0,2.0,26.0,8.0,1.0,2.0,,,15.0,6.0,5.0,33.0,,,14.0,,,1.0,,2.0,9.0,3.0,1.0,,2.0,2.0,7.0,1.0,,9.0,6.0,11.0,6.0,3.0,9.0,0.59,268
2016-07-23,2016-07-23,7.0,,,1.0,4.0,1.0,4.0,,,,,2.0,,,5.0,11.0,,,,2.0,1.0,3.0,4.0,,,,,7.0,,,,15.0,15.0,,15.0,13.0,,9.0,2.0,,19.0,7.0,3.0,39.0,2.0,1.0,26.0,,,3.0,,3.0,15.0,4.0,,,4.0,1.0,6.0,,,12.0,3.0,17.0,11.0,7.0,4.0,0.63,308
2016-07-24,2016-07-24,6.0,,,,4.0,,1.0,,,,2.0,1.0,1.0,,3.0,9.0,,,,4.0,1.0,,2.0,,,,,6.0,,,,12.0,7.0,2.0,19.0,10.0,,2.0,,,17.0,2.0,2.0,29.0,,,14.0,,,1.0,,6.0,5.0,3.0,1.0,4.0,4.0,4.0,5.0,,,12.0,9.0,16.0,11.0,8.0,7.0,0.66,252
2016-07-25,2016-07-25,8.0,,,,5.0,,,,,,1.0,3.0,1.0,,2.0,16.0,,,,1.0,,1.0,4.0,,,,,4.0,,,,18.0,13.0,,20.0,15.0,,3.0,2.0,,21.0,2.0,2.0,29.0,,1.0,16.0,,,2.0,,2.0,9.0,2.0,,3.0,9.0,1.0,7.0,2.0,,12.0,9.0,19.0,10.0,5.0,8.0,0.7,288
2016-07-26,2016-07-26,8.0,,,,,,4.0,,,,,,2.0,,1.0,14.0,,,,5.0,2.0,,8.0,,,,,3.0,,,,14.0,5.0,1.0,28.0,16.0,1.0,1.0,2.0,,20.0,5.0,1.0,37.0,,,17.0,2.0,,,,1.0,12.0,1.0,,,3.0,3.0,4.0,2.0,,8.0,10.0,15.0,18.0,1.0,10.0,0.74,285
2016-07-27,2016-07-27,11.0,,1.0,2.0,4.0,1.0,,,,,1.0,,2.0,,1.0,10.0,1.0,,,4.0,2.0,1.0,13.0,,,,,8.0,,,,13.0,17.0,,32.0,17.0,,,1.0,,23.0,7.0,3.0,31.0,2.0,1.0,14.0,,,1.0,,5.0,7.0,2.0,1.0,,5.0,3.0,1.0,4.0,1.0,9.0,10.0,13.0,10.0,4.0,13.0,0.78,312
2016-07-28,2016-07-28,7.0,,1.0,,9.0,4.0,1.0,,,,1.0,2.0,2.0,,3.0,13.0,,,,1.0,,3.0,7.0,,,,,3.0,,,,10.0,6.0,,20.0,15.0,3.0,,,,22.0,4.0,7.0,35.0,,,12.0,,,3.0,1.0,3.0,8.0,1.0,7.0,3.0,3.0,3.0,6.0,,,15.0,10.0,13.0,11.0,7.0,13.0,0.82,298
2016-07-29,2016-07-29,11.0,,,1.0,2.0,1.0,1.0,,,,2.0,1.0,,,1.0,12.0,,,,,,,4.0,,,,,4.0,,,,10.0,6.0,1.0,17.0,13.0,,5.0,,,27.0,5.0,4.0,40.0,2.0,,20.0,,,,1.0,4.0,6.0,,5.0,4.0,4.0,3.0,3.0,,,14.0,12.0,19.0,7.0,8.0,8.0,0.85,288
2016-07-30,2016-07-30,7.0,,,2.0,2.0,,4.0,,,,,2.0,1.0,,2.0,16.0,,,,2.0,1.0,2.0,4.0,,1.0,,,2.0,,,,12.0,21.0,1.0,16.0,9.0,,3.0,1.0,,26.0,5.0,4.0,27.0,1.0,,12.0,,,1.0,,2.0,9.0,,,,4.0,,5.0,1.0,2.0,16.0,11.0,12.0,11.0,3.0,8.0,0.89,271
2016-07-31,2016-07-31,8.0,,,1.0,2.0,1.0,,,,,2.0,2.0,1.0,,2.0,5.0,,1.0,,1.0,1.0,3.0,2.0,,,,,2.0,,,,21.0,7.0,3.0,18.0,18.0,,1.0,,,26.0,5.0,5.0,29.0,,,16.0,1.0,,1.0,,3.0,9.0,,,1.0,3.0,1.0,5.0,,,16.0,17.0,12.0,21.0,3.0,7.0,0.93,283
2016-08-01,2016-08-01,6.0,,,1.0,3.0,,,,,,1.0,10.0,3.0,,2.0,22.0,,1.0,,3.0,2.0,2.0,8.0,,1.0,,,9.0,,,,17.0,11.0,,26.0,13.0,,1.0,,,29.0,6.0,5.0,34.0,,1.0,14.0,3.0,,,,2.0,8.0,,3.0,,6.0,1.0,4.0,1.0,,13.0,13.0,16.0,18.0,2.0,15.0,0.96,336
2016-08-02,2016-08-02,3.0,,,,3.0,,1.0,,,,,3.0,3.0,,2.0,12.0,1.0,,,,,,7.0,,,,,3.0,1.0,,,16.0,11.0,1.0,29.0,9.0,,,1.0,,19.0,6.0,5.0,38.0,,,16.0,,,1.0,,4.0,7.0,,,2.0,4.0,1.0,4.0,,,8.0,10.0,12.0,9.0,7.0,14.0,0.99,273
2016-08-03,2016-08-03,6.0,,,,7.0,,,,,,,3.0,,,1.0,11.0,,1.0,,,,1.0,6.0,,,,,7.0,,,,27.0,9.0,1.0,28.0,3.0,1.0,2.0,2.0,,22.0,1.0,1.0,46.0,,,14.0,,,,,3.0,12.0,,,1.0,7.0,1.0,1.0,,,12.0,18.0,10.0,11.0,8.0,14.0,0.03,298
2016-08-04,2016-08-04,9.0,,1.0,,5.0,,,,,,1.0,,1.0,,1.0,26.0,,,,2.0,1.0,2.0,9.0,,,,,3.0,1.0,,,23.0,5.0,1.0,24.0,8.0,,,3.0,,20.0,1.0,1.0,31.0,1.0,1.0,18.0,,,,,5.0,7.0,,,1.0,5.0,,,,,14.0,14.0,15.0,2.0,5.0,12.0,0.06,279
2016-08-05,2016-08-05,6.0,,,,6.0,2.0,,,,,2.0,2.0,1.0,,2.0,10.0,,,,,,1.0,4.0,,,,,6.0,2.0,,,26.0,8.0,,20.0,11.0,1.0,2.0,,,22.0,4.0,5.0,32.0,1.0,,8.0,,,1.0,,2.0,7.0,1.0,,1.0,8.0,1.0,1.0,2.0,,19.0,6.0,10.0,11.0,9.0,12.0,0.1,275
2016-08-06,2016-08-06,11.0,,,,1.0,1.0,3.0,,,,1.0,1.0,2.0,,2.0,15.0,1.0,,,,,,1.0,,,,,4.0,1.0,,,12.0,12.0,,16.0,5.0,1.0,8.0,,,13.0,5.0,4.0,30.0,,1.0,17.0,,,1.0,,4.0,7.0,2.0,,1.0,5.0,1.0,2.0,,,15.0,6.0,15.0,17.0,5.0,10.0,0.13,259
2016-08-07,2016-08-07,4.0,,,3.0,2.0,2.0,1.0,,,,3.0,3.0,1.0,,3.0,8.0,,1.0,,3.0,,2.0,3.0,,,,,1.0,,,,12.0,9.0,,11.0,6.0,,4.0,,,14.0,1.0,1.0,29.0,,,12.0,,,2.0,,2.0,8.0,,,4.0,5.0,4.0,4.0,,,18.0,12.0,25.0,17.0,3.0,12.0,0.16,255
2016-08-08,2016-08-08,9.0,,,,5.0,1.0,,,,,1.0,2.0,2.0,,1.0,16.0,,1.0,,3.0,,2.0,5.0,,1.0,,,8.0,,,,18.0,8.0,1.0,25.0,12.0,,1.0,2.0,,16.0,2.0,2.0,32.0,1.0,,16.0,,,1.0,,5.0,9.0,,,1.0,5.0,1.0,5.0,,,20.0,12.0,13.0,9.0,4.0,10.0,0.19,288
2016-08-09,2016-08-09,7.0,,,1.0,6.0,1.0,1.0,,,,2.0,3.0,4.0,,,13.0,,,,,1.0,,10.0,,,,,5.0,,,,17.0,10.0,2.0,33.0,13.0,1.0,,,,25.0,5.0,4.0,28.0,1.0,,19.0,,,2.0,,8.0,12.0,,,2.0,5.0,1.0,4.0,,,12.0,6.0,10.0,11.0,7.0,18.0,0.22,310
2016-08-10,2016-08-10,8.0,,,1.0,5.0,1.0,,,,,1.0,3.0,1.0,,4.0,24.0,,1.0,,1.0,1.0,3.0,14.0,,,,,5.0,,1.0,,18.0,8.0,2.0,26.0,12.0,,2.0,1.0,,16.0,3.0,3.0,33.0,,,14.0,1.0,,2.0,,7.0,17.0,2.0,,5.0,6.0,2.0,3.0,1.0,1.0,16.0,4.0,14.0,14.0,7.0,14.0,0.25,328
2016-08-11,2016-08-11,4.0,,2.0,,10.0,,,,,,,2.0,,,3.0,12.0,,,,2.0,,,8.0,,,,,2.0,,,,12.0,11.0,,17.0,13.0,,3.0,1.0,,22.0,4.0,5.0,38.0,,,26.0,,,,1.0,8.0,8.0,,,,10.0,3.0,4.0,,,8.0,9.0,16.0,18.0,6.0,9.0,0.28,297
2016-08-12,2016-08-12,7.0,,,,6.0,1.0,,,,,,2.0,,,1.0,16.0,,,,,,4.0,4.0,,,,,2.0,,1.0,,19.0,8.0,1.0,27.0,16.0,3.0,2.0,,,13.0,3.0,5.0,28.0,,,17.0,2.0,,1.0,1.0,4.0,4.0,2.0,,1.0,3.0,1.0,5.0,1.0,,14.0,10.0,9.0,8.0,5.0,14.0,0.31,271
2016-08-13,2016-08-13,5.0,,,1.0,5.0,1.0,1.0,,,,4.0,2.0,,,1.0,5.0,1.0,1.0,,,1.0,,6.0,,,,,2.0,,,,18.0,13.0,,12.0,14.0,,4.0,1.0,,13.0,3.0,4.0,31.0,,,22.0,,,1.0,,3.0,7.0,,,,2.0,2.0,4.0,,,11.0,10.0,18.0,16.0,6.0,3.0,0.34,254
2016-08-14,2016-08-14,6.0,,,2.0,6.0,1.0,2.0,,,,1.0,2.0,,,3.0,4.0,,,,7.0,,1.0,1.0,,,,,4.0,2.0,,,19.0,14.0,,25.0,12.0,4.0,1.0,1.0,,19.0,2.0,3.0,38.0,,1.0,13.0,,,,,4.0,8.0,,,4.0,3.0,1.0,1.0,,,14.0,12.0,15.0,24.0,2.0,6.0,0.37,288
2016-08-15,2016-08-15,8.0,,,,10.0,,1.0,,,,,5.0,1.0,,3.0,17.0,,,,,,1.0,9.0,,,,,9.0,,,,18.0,10.0,1.0,35.0,5.0,1.0,,2.0,,26.0,3.0,2.0,32.0,,,21.0,1.0,,1.0,,1.0,21.0,2.0,1.0,2.0,9.0,1.0,6.0,,,9.0,9.0,16.0,19.0,3.0,15.0,0.4,336
2016-08-16,2016-08-16,7.0,,,,5.0,1.0,1.0,,,,,5.0,4.0,,1.0,20.0,1.0,,,1.0,1.0,2.0,13.0,,1.0,,,3.0,,,,19.0,13.0,2.0,20.0,8.0,1.0,,,,16.0,2.0,2.0,37.0,,,13.0,,,3.0,,3.0,15.0,1.0,,,6.0,2.0,5.0,,1.0,8.0,12.0,15.0,22.0,4.0,13.0,0.44,309
2016-08-17,2016-08-17,5.0,,,,6.0,2.0,1.0,,,,,3.0,,,3.0,17.0,,,,2.0,,1.0,6.0,,,,,7.0,,1.0,,31.0,12.0,1.0,25.0,11.0,,2.0,,,23.0,5.0,7.0,35.0,,1.0,21.0,,,3.0,1.0,1.0,11.0,1.0,,2.0,6.0,2.0,,3.0,,7.0,7.0,11.0,13.0,4.0,11.0,0.47,311
2016-08-18,2016-08-18,11.0,,,,8.0,,1.0,,1.0,,,2.0,1.0,,3.0,16.0,,,,3.0,,1.0,3.0,,,,1.0,4.0,,,,17.0,10.0,1.0,24.0,6.0,,,1.0,,22.0,11.0,10.0,37.0,,1.0,28.0,,,,1.0,3.0,2.0,,,,6.0,3.0,1.0,2.0,,15.0,7.0,12.0,12.0,7.0,17.0,0.51,311
2016-08-19,2016-08-19,9.0,,,,4.0,,,,,,,3.0,2.0,,2.0,22.0,,,,4.0,1.0,2.0,2.0,,,,,2.0,,,,12.0,8.0,2.0,16.0,11.0,,1.0,,,24.0,4.0,7.0,31.0,1.0,,15.0,,,1.0,2.0,1.0,10.0,1.0,,3.0,6.0,2.0,5.0,2.0,1.0,17.0,8.0,17.0,10.0,4.0,8.0,0.54,283
2016-08-20,2016-08-20,17.0,,,2.0,2.0,,1.0,,,,,2.0,4.0,,3.0,3.0,,,,2.0,1.0,5.0,1.0,,,,,5.0,,2.0,,25.0,13.0,1.0,25.0,11.0,,,,,19.0,4.0,2.0,34.0,,,14.0,1.0,,2.0,,2.0,5.0,2.0,,,1.0,1.0,4.0,1.0,2.0,11.0,15.0,24.0,13.0,3.0,10.0,0.58,295
2016-08-21,2016-08-21,9.0,,,3.0,5.0,,1.0,,,,,3.0,,,4.0,1.0,,1.0,,,,2.0,,,,,,4.0,,,,21.0,11.0,,22.0,9.0,,2.0,2.0,,16.0,2.0,2.0,39.0,1.0,,10.0,,,,,3.0,6.0,,,,7.0,1.0,1.0,,,14.0,10.0,23.0,13.0,2.0,4.0,0.62,254
2016-08-22,2016-08-22,8.0,,,2.0,4.0,,,,,,1.0,1.0,2.0,,1.0,21.0,,1.0,,,,,7.0,,1.0,,,2.0,,,,20.0,6.0,4.0,29.0,13.0,,2.0,4.0,,15.0,2.0,2.0,44.0,,,11.0,1.0,,2.0,,,9.0,4.0,,4.0,8.0,,5.0,,,12.0,11.0,25.0,8.0,7.0,14.0,0.65,313
2016-08-23,2016-08-23,5.0,,,,5.0,1.0,1.0,,,,1.0,4.0,1.0,,1.0,7.0,,,,3.0,,1.0,10.0,,,,,7.0,,,,18.0,6.0,1.0,25.0,19.0,,2.0,,,25.0,3.0,,48.0,1.0,,16.0,,,3.0,2.0,4.0,3.0,1.0,,5.0,3.0,2.0,3.0,1.0,,11.0,10.0,16.0,8.0,4.0,12.0,0.69,299
2016-08-24,2016-08-24,5.0,,,,4.0,,2.0,,,,2.0,3.0,2.0,,1.0,22.0,,1.0,,2.0,2.0,2.0,6.0,,,,,4.0,,,,19.0,13.0,,25.0,14.0,2.0,2.0,,,20.0,3.0,1.0,23.0,1.0,,21.0,1.0,,2.0,,2.0,7.0,1.0,,2.0,6.0,3.0,2.0,,,14.0,8.0,19.0,11.0,6.0,9.0,0.73,295
2016-08-25,2016-08-25,7.0,,,,6.0,2.0,2.0,,,,,4.0,3.0,,3.0,12.0,1.0,,,,2.0,3.0,2.0,,,,,2.0,,,,16.0,3.0,,25.0,5.0,,1.0,,,14.0,3.0,4.0,23.0,,,20.0,1.0,,2.0,,1.0,8.0,,,2.0,4.0,1.0,5.0,,,9.0,14.0,11.0,12.0,4.0,10.0,0.77,247
2016-08-26,2016-08-26,10.0,,,,11.0,1.0,1.0,,,,,2.0,3.0,,,11.0,,,,1.0,,1.0,5.0,,,,,2.0,,,,13.0,7.0,1.0,19.0,15.0,2.0,1.0,1.0,,10.0,3.0,3.0,25.0,1.0,,15.0,,,,,2.0,7.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,,18.0,8.0,25.0,13.0,6.0,5.0,0.8,267
2016-08-27,2016-08-27,12.0,,,1.0,4.0,1.0,,,,,1.0,3.0,1.0,,6.0,4.0,,,,3.0,2.0,4.0,3.0,,,,,2.0,,2.0,,11.0,14.0,1.0,13.0,4.0,,,1.0,,16.0,3.0,4.0,36.0,1.0,,16.0,,,1.0,,2.0,17.0,,,3.0,2.0,3.0,3.0,,,19.0,25.0,14.0,6.0,6.0,7.0,0.84,277
2016-08-28,2016-08-28,5.0,,,1.0,4.0,,1.0,,,,1.0,1.0,1.0,,2.0,6.0,1.0,1.0,,1.0,,4.0,4.0,,,,,3.0,,,,25.0,11.0,,18.0,8.0,,1.0,,,19.0,5.0,4.0,33.0,1.0,1.0,15.0,1.0,,,,4.0,12.0,,,,2.0,,4.0,,,21.0,17.0,21.0,13.0,8.0,5.0,0.88,285
2016-08-29,2016-08-29,4.0,,,,4.0,2.0,2.0,,,,2.0,4.0,,1.0,1.0,12.0,,1.0,,1.0,1.0,,8.0,,,,,7.0,,,,16.0,11.0,,21.0,15.0,,3.0,,,14.0,7.0,6.0,33.0,,,13.0,1.0,,,,4.0,6.0,,,1.0,8.0,6.0,7.0,,,9.0,12.0,20.0,14.0,6.0,6.0,0.91,289
2016-08-30,2016-08-30,7.0,,,1.0,1.0,,,,,,,,2.0,,1.0,11.0,,,,1.0,,1.0,4.0,,,,,2.0,,,,26.0,9.0,,30.0,11.0,,1.0,1.0,,15.0,3.0,1.0,34.0,3.0,,21.0,2.0,,2.0,,3.0,11.0,1.0,,2.0,4.0,10.0,5.0,,1.0,12.0,17.0,18.0,16.0,4.0,11.0,0.95,305
2016-08-31,2016-08-31,5.0,,,1.0,3.0,,,,,,,2.0,,,4.0,10.0,,,,2.0,1.0,3.0,7.0,,,,,6.0,1.0,,,20.0,11.0,2.0,15.0,11.0,,1.0,,,14.0,5.0,5.0,23.0,,,16.0,1.0,,1.0,,3.0,4.0,,1.0,,5.0,4.0,6.0,,,14.0,19.0,22.0,14.0,2.0,11.0,0.98,275
2016-09-01,2016-09-01,3.0,,,1.0,5.0,1.0,,,,,,6.0,3.0,1.0,,35.0,1.0,,,,,4.0,12.0,,,,,8.0,,,,30.0,11.0,4.0,29.0,10.0,1.0,,2.0,,13.0,9.0,4.0,42.0,,1.0,24.0,,,2.0,,4.0,19.0,1.0,,2.0,5.0,1.0,1.0,,,15.0,26.0,13.0,14.0,5.0,13.0,0.01,381
2016-09-02,2016-09-02,4.0,,,1.0,4.0,,,,,,1.0,4.0,3.0,,2.0,22.0,,,,1.0,,1.0,9.0,,,,,7.0,,,,19.0,7.0,2.0,28.0,13.0,,3.0,1.0,,27.0,3.0,5.0,38.0,,1.0,14.0,1.0,,2.0,,5.0,12.0,2.0,,,7.0,3.0,2.0,,,16.0,11.0,17.0,6.0,6.0,9.0,0.04,319
2016-09-03,2016-09-03,7.0,,,1.0,1.0,,1.0,,,,,2.0,,,,20.0,,1.0,,1.0,,,5.0,,,,,5.0,,,,20.0,11.0,,22.0,8.0,,3.0,1.0,,13.0,5.0,3.0,31.0,,1.0,13.0,,,3.0,,6.0,10.0,,,1.0,4.0,1.0,4.0,,1.0,11.0,10.0,13.0,10.0,6.0,6.0,0.08,261
2016-09-04,2016-09-04,6.0,,,1.0,3.0,,2.0,,,,,2.0,2.0,,3.0,7.0,,,,1.0,1.0,1.0,3.0,,1.0,,,2.0,,,,16.0,10.0,1.0,24.0,7.0,2.0,2.0,,,18.0,5.0,2.0,20.0,,2.0,12.0,,1.0,,,3.0,16.0,,,1.0,9.0,1.0,8.0,2.0,1.0,11.0,7.0,13.0,6.0,8.0,6.0,0.11,249
2016-09-05,2016-09-05,8.0,,,1.0,4.0,,,,,,,1.0,,,1.0,9.0,,,,1.0,2.0,2.0,2.0,,,,,2.0,,,,18.0,12.0,1.0,25.0,11.0,,2.0,1.0,,19.0,2.0,2.0,34.0,1.0,1.0,11.0,1.0,,,,,14.0,2.0,,1.0,3.0,2.0,3.0,2.0,,12.0,8.0,17.0,11.0,4.0,5.0,0.14,258
