,Date,Percent Illumination,Total Crimes,City
1540,2016-09-27,14.0,59,Minneapolis
1541,2017-10-13,42.0,59,Minneapolis
1542,2015-03-23,11.0,59,Minneapolis
1543,2015-10-14,1.0,59,Minneapolis
1544,2017-03-13,100.0,59,Minneapolis
1545,2015-07-01,99.0,59,Minneapolis
1546,2017-01-07,66.0,59,Minneapolis
1547,2015-09-14,1.0,59,Minneapolis
1548,2016-01-13,12.0,59,Minneapolis
1549,2015-01-24,19.0,59,Minneapolis
1550,2015-09-27,99.0,59,Minneapolis
1551,2015-07-08,57.0,59,Minneapolis
1552,2015-03-16,24.0,59,Minneapolis
1553,2015-01-21,1.0,59,Minneapolis
1554,2016-07-10,33.0,59,Minneapolis
1555,2017-02-21,28.0,59,Minneapolis
1556,2016-06-20,100.0,59,Minneapolis
1557,2017-05-10,99.0,59,Minneapolis
1558,2015-07-05,87.0,59,Minneapolis
1559,2017-11-27,55.0,59,Minneapolis
1560,2015-08-14,0.0,59,Minneapolis
1561,2015-11-17,29.0,59,Minneapolis
1562,2016-09-09,47.0,59,Minneapolis
1563,2015-06-09,55.0,59,Minneapolis
1564,2015-05-05,99.0,59,Minneapolis
1565,2017-10-09,85.0,59,Minneapolis
1566,2015-06-01,98.0,59,Minneapolis
1567,2016-11-26,10.0,59,Minneapolis
1568,2016-08-15,88.0,59,Minneapolis
1569,2016-12-28,1.0,59,Minneapolis
1570,2016-10-05,15.0,59,Minneapolis
1571,2015-11-14,6.0,59,Minneapolis
1572,2016-07-12,52.0,59,Minneapolis
1573,2017-10-28,53.0,59,Minneapolis
1574,2017-10-31,81.0,59,Minneapolis
1575,2015-01-14,42.0,58,Minneapolis
1576,2016-06-28,45.0,58,Minneapolis
1577,2017-11-13,26.0,58,Minneapolis
1578,2017-11-19,1.0,58,Minneapolis
1579,2015-10-21,54.0,58,Minneapolis
1580,2015-11-08,11.0,58,Minneapolis
1581,2016-08-24,61.0,58,Minneapolis
1582,2016-11-30,1.0,58,Minneapolis
1583,2017-07-17,46.0,58,Minneapolis
1584,2017-05-14,90.0,58,Minneapolis
1585,2017-09-22,4.0,58,Minneapolis
1586,2015-04-17,3.0,58,Minneapolis
1587,2015-08-24,65.0,58,Minneapolis
1588,2016-01-20,83.0,58,Minneapolis
1589,2016-11-28,2.0,58,Minneapolis
1590,2017-10-16,14.0,58,Minneapolis
1591,2017-10-24,18.0,58,Minneapolis
1592,2015-09-07,31.0,58,Minneapolis
1593,2016-07-13,61.0,58,Minneapolis
1594,2016-06-09,20.0,58,Minneapolis
1595,2017-12-04,99.0,58,Minneapolis
1596,2015-03-29,69.0,58,Minneapolis
1597,2015-04-29,79.0,58,Minneapolis
1598,2015-12-17,35.0,58,Minneapolis
1599,2017-11-10,57.0,58,Minneapolis
1600,2016-05-25,89.0,58,Minneapolis
1601,2016-08-30,5.0,58,Minneapolis
1602,2015-09-12,1.0,58,Minneapolis
1603,2015-04-27,62.0,58,Minneapolis
1604,2017-03-09,87.0,58,Minneapolis
1605,2016-03-18,75.0,57,Minneapolis
1606,2017-09-29,60.0,57,Minneapolis
1607,2016-06-30,23.0,57,Minneapolis
1608,2016-12-24,22.0,57,Minneapolis
1609,2015-02-01,93.0,57,Minneapolis
1610,2017-08-06,98.0,57,Minneapolis
1611,2017-02-14,89.0,57,Minneapolis
1612,2015-07-15,1.0,57,Minneapolis
1613,2015-10-23,76.0,57,Minneapolis
1614,2017-10-11,65.0,57,Minneapolis
1615,2017-10-27,43.0,57,Minneapolis
1616,2017-02-05,62.0,57,Minneapolis
1617,2016-05-28,64.0,57,Minneapolis
1618,2015-01-29,71.0,57,Minneapolis
1619,2016-11-13,97.0,57,Minneapolis
1620,2017-03-10,94.0,57,Minneapolis
1621,2016-12-20,59.0,57,Minneapolis
1622,2017-03-28,0.0,57,Minneapolis
1623,2016-04-22,100.0,57,Minneapolis
1624,2017-10-29,62.0,57,Minneapolis
1625,2017-04-03,44.0,57,Minneapolis
1626,2017-09-06,100.0,57,Minneapolis
1627,2016-04-10,11.0,57,Minneapolis
1628,2015-04-01,91.0,57,Minneapolis
1629,2017-12-18,0.0,57,Minneapolis
1630,2015-07-11,24.0,57,Minneapolis
1631,2015-06-20,14.0,57,Minneapolis
1632,2016-03-07,5.0,57,Minneapolis
1633,2016-10-10,60.0,57,Minneapolis
1634,2016-11-18,82.0,57,Minneapolis
1635,2017-04-06,76.0,56,Minneapolis
1636,2016-12-14,100.0,56,Minneapolis
1637,2017-11-06,94.0,56,Minneapolis
1638,2015-04-15,17.0,56,Minneapolis
1639,2017-03-01,8.0,56,Minneapolis
1640,2016-05-10,16.0,56,Minneapolis
1641,2015-08-27,91.0,56,Minneapolis
1642,2017-10-30,72.0,56,Minneapolis
1643,2017-08-10,94.0,56,Minneapolis
1644,2015-10-06,36.0,56,Minneapolis
1645,2016-04-16,70.0,56,Minneapolis
1646,2015-10-03,67.0,56,Minneapolis
1647,2017-11-18,0.0,56,Minneapolis
1648,2017-04-02,33.0,56,Minneapolis
1649,2017-03-27,1.0,56,Minneapolis
1650,2015-06-04,97.0,56,Minneapolis
1651,2015-03-07,98.0,56,Minneapolis
1652,2016-12-02,7.0,56,Minneapolis
1653,2017-01-17,76.0,56,Minneapolis
1654,2017-07-18,34.0,56,Minneapolis
1655,2016-11-20,62.0,56,Minneapolis
1656,2016-10-04,9.0,56,Minneapolis
1657,2016-06-10,29.0,56,Minneapolis
1658,2015-09-02,83.0,56,Minneapolis
1659,2017-04-12,99.0,56,Minneapolis
1660,2015-01-30,80.0,56,Minneapolis
1661,2015-08-20,26.0,56,Minneapolis
1662,2017-05-15,84.0,56,Minneapolis
1663,2015-10-27,100.0,56,Minneapolis
1664,2016-11-06,34.0,56,Minneapolis
1665,2015-09-22,59.0,56,Minneapolis
1666,2016-07-07,9.0,56,Minneapolis
1667,2015-01-18,8.0,56,Minneapolis
1668,2017-12-21,8.0,56,Minneapolis
1669,2017-09-10,82.0,56,Minneapolis
1670,2017-06-12,94.0,56,Minneapolis
1671,2016-11-17,90.0,56,Minneapolis
1672,2017-03-18,73.0,56,Minneapolis
1673,2015-09-19,29.0,56,Minneapolis
1674,2015-11-28,93.0,56,Minneapolis
1675,2015-05-17,1.0,56,Minneapolis
1676,2017-04-10,99.0,56,Minneapolis
1677,2016-10-12,80.0,56,Minneapolis
1678,2016-05-14,55.0,55,Minneapolis
1679,2017-01-09,85.0,55,Minneapolis
1680,2015-09-21,49.0,55,Minneapolis
1681,2015-05-23,27.0,55,Minneapolis
1682,2016-06-29,34.0,55,Minneapolis
1683,2017-02-22,20.0,55,Minneapolis
1684,2015-12-15,16.0,55,Minneapolis
1685,2017-02-10,99.0,55,Minneapolis
1686,2016-02-20,93.0,55,Minneapolis
1687,2017-05-25,1.0,55,Minneapolis
1688,2015-12-06,24.0,55,Minneapolis
1689,2015-05-04,100.0,55,Minneapolis
1690,2016-11-19,72.0,55,Minneapolis
1691,2015-08-06,60.0,55,Minneapolis
1692,2015-01-25,29.0,55,Minneapolis
1693,2017-01-06,54.0,55,Minneapolis
1694,2016-04-30,49.0,55,Minneapolis
1695,2015-10-16,10.0,55,Minneapolis
1696,2017-06-05,84.0,55,Minneapolis
1697,2016-06-05,0.0,55,Minneapolis
1698,2017-10-18,3.0,55,Minneapolis
1699,2015-08-21,35.0,55,Minneapolis
1700,2015-02-20,2.0,55,Minneapolis
1701,2015-10-24,85.0,55,Minneapolis
1702,2015-08-11,11.0,55,Minneapolis
1703,2017-03-06,58.0,55,Minneapolis
1704,2015-06-23,39.0,55,Minneapolis
1705,2015-11-05,34.0,55,Minneapolis
1706,2016-08-11,54.0,55,Minneapolis
1707,2016-07-26,59.0,55,Minneapolis
1708,2016-11-16,96.0,55,Minneapolis
1709,2016-07-11,42.0,55,Minneapolis
1710,2016-12-19,69.0,55,Minneapolis
1711,2015-05-09,74.0,55,Minneapolis
1712,2016-05-05,4.0,55,Minneapolis
1713,2016-09-13,84.0,55,Minneapolis
1714,2015-05-26,55.0,54,Minneapolis
1715,2017-05-09,97.0,54,Minneapolis
1716,2017-01-15,91.0,54,Minneapolis
1717,2017-04-30,19.0,54,Minneapolis
1718,2016-05-15,65.0,54,Minneapolis
1719,2017-07-02,62.0,54,Minneapolis
1720,2017-11-26,45.0,54,Minneapolis
1721,2017-02-18,56.0,54,Minneapolis
1722,2016-06-19,98.0,54,Minneapolis
1723,2016-12-30,1.0,54,Minneapolis
1724,2015-12-02,60.0,54,Minneapolis
1725,2015-01-26,40.0,54,Minneapolis
1726,2015-07-09,46.0,54,Minneapolis
1727,2015-12-12,1.0,54,Minneapolis
1728,2016-10-24,36.0,54,Minneapolis
1729,2015-11-10,2.0,54,Minneapolis
1730,2015-12-11,0.0,54,Minneapolis
1731,2015-06-21,21.0,54,Minneapolis
1732,2015-01-17,14.0,54,Minneapolis
1733,2016-03-19,84.0,54,Minneapolis
1734,2016-12-15,98.0,54,Minneapolis
1735,2016-11-08,54.0,54,Minneapolis
1736,2016-02-06,7.0,54,Minneapolis
1737,2016-05-23,98.0,54,Minneapolis
1738,2017-12-17,1.0,54,Minneapolis
1739,2016-07-05,1.0,54,Minneapolis
1740,2017-03-25,10.0,54,Minneapolis
1741,2017-02-28,3.0,53,Minneapolis
1742,2016-04-24,96.0,53,Minneapolis
1743,2016-09-26,22.0,53,Minneapolis
1744,2015-09-17,14.0,53,Minneapolis
1745,2015-06-18,3.0,53,Minneapolis
1746,2015-06-19,8.0,53,Minneapolis
1747,2017-04-15,86.0,53,Minneapolis
1748,2016-11-21,52.0,53,Minneapolis
1749,2017-07-06,92.0,53,Minneapolis
1750,2016-04-21,99.0,53,Minneapolis
1751,2017-06-20,21.0,53,Minneapolis
1752,2016-06-04,1.0,53,Minneapolis
1753,2017-11-15,10.0,53,Minneapolis
1754,2016-10-26,18.0,53,Minneapolis
1755,2015-02-06,95.0,53,Minneapolis
1756,2015-05-16,5.0,53,Minneapolis
1757,2016-03-16,56.0,53,Minneapolis
1758,2017-04-04,55.0,53,Minneapolis
1759,2017-05-21,28.0,53,Minneapolis
1760,2016-09-29,3.0,53,Minneapolis
1761,2017-07-27,18.0,53,Minneapolis
1762,2017-04-13,96.0,53,Minneapolis
1763,2016-05-31,31.0,53,Minneapolis
1764,2015-04-24,33.0,53,Minneapolis
1765,2017-02-01,19.0,53,Minneapolis
1766,2017-01-04,33.0,53,Minneapolis
1767,2017-10-17,7.0,53,Minneapolis
1768,2015-04-11,60.0,53,Minneapolis
1769,2016-05-18,88.0,53,Minneapolis
1770,2015-05-21,11.0,53,Minneapolis
1771,2015-11-19,50.0,53,Minneapolis
1772,2016-11-10,75.0,52,Minneapolis
1773,2016-07-17,92.0,52,Minneapolis
1774,2016-10-27,11.0,52,Minneapolis
1775,2017-12-11,41.0,52,Minneapolis
1776,2017-02-09,96.0,52,Minneapolis
1777,2017-11-29,75.0,52,Minneapolis
1778,2017-03-19,64.0,52,Minneapolis
1779,2015-04-04,100.0,52,Minneapolis
1780,2015-10-04,57.0,52,Minneapolis
1781,2015-05-24,36.0,52,Minneapolis
1782,2016-02-18,80.0,52,Minneapolis
1783,2015-03-20,0.0,52,Minneapolis
1784,2016-10-17,98.0,52,Minneapolis
1785,2017-02-13,95.0,52,Minneapolis
1786,2016-03-01,57.0,52,Minneapolis
1787,2015-12-16,25.0,52,Minneapolis
1788,2015-11-20,61.0,52,Minneapolis
1789,2015-06-03,99.0,52,Minneapolis
1790,2015-06-26,67.0,52,Minneapolis
1791,2015-04-16,9.0,52,Minneapolis
1792,2015-10-30,89.0,52,Minneapolis
1793,2016-02-25,95.0,52,Minneapolis
1794,2017-12-02,97.0,52,Minneapolis
1795,2015-04-12,49.0,52,Minneapolis
1796,2015-01-22,4.0,52,Minneapolis
1797,2015-05-29,81.0,52,Minneapolis
1798,2015-05-02,97.0,52,Minneapolis
1799,2017-12-20,3.0,52,Minneapolis
1800,2016-02-26,89.0,52,Minneapolis
1801,2015-04-13,38.0,52,Minneapolis
1802,2017-02-20,37.0,52,Minneapolis
1803,2015-10-13,0.0,52,Minneapolis
1804,2015-03-12,65.0,52,Minneapolis
1805,2017-11-28,65.0,51,Minneapolis
1806,2017-02-06,73.0,51,Minneapolis
1807,2015-12-09,5.0,51,Minneapolis
1808,2017-08-17,26.0,51,Minneapolis
1809,2015-01-02,91.0,51,Minneapolis
1810,2016-05-20,97.0,51,Minneapolis
1811,2016-12-09,70.0,51,Minneapolis
1812,2017-12-23,20.0,51,Minneapolis
1813,2016-03-24,100.0,51,Minneapolis
1814,2017-01-23,21.0,51,Minneapolis
1815,2017-05-23,10.0,51,Minneapolis
1816,2015-04-25,43.0,51,Minneapolis
1817,2015-04-21,8.0,51,Minneapolis
1818,2015-03-21,1.0,51,Minneapolis
1819,2016-09-06,21.0,51,Minneapolis
1820,2017-11-08,79.0,51,Minneapolis
1821,2016-03-17,66.0,51,Minneapolis
1822,2016-12-18,78.0,51,Minneapolis
1823,2017-04-16,79.0,51,Minneapolis
1824,2015-04-14,27.0,51,Minneapolis
1825,2015-05-03,99.0,51,Minneapolis
1826,2015-04-10,70.0,51,Minneapolis
1827,2016-11-05,25.0,51,Minneapolis
1828,2015-08-13,2.0,51,Minneapolis
1829,2017-05-05,72.0,51,Minneapolis
1830,2015-11-13,2.0,51,Minneapolis
1831,2016-01-05,23.0,51,Minneapolis
1832,2016-08-06,12.0,51,Minneapolis
1833,2017-03-23,26.0,51,Minneapolis
1834,2015-12-21,78.0,51,Minneapolis
1835,2015-09-06,41.0,51,Minneapolis
1836,2016-05-04,10.0,51,Minneapolis
1837,2016-12-06,38.0,51,Minneapolis
1838,2015-12-20,68.0,51,Minneapolis
1839,2015-03-28,59.0,50,Minneapolis
1840,2015-08-18,12.0,50,Minneapolis
1841,2015-08-19,18.0,50,Minneapolis
1842,2017-07-09,100.0,50,Minneapolis
1843,2016-05-11,25.0,50,Minneapolis
1844,2016-04-19,92.0,50,Minneapolis
1845,2015-04-22,15.0,50,Minneapolis
1846,2016-09-28,7.0,50,Minneapolis
1847,2016-03-23,100.0,50,Minneapolis
1848,2015-06-02,100.0,50,Minneapolis
1849,2017-09-20,0.0,50,Minneapolis
1850,2016-01-23,99.0,50,Minneapolis
1851,2017-11-14,17.0,50,Minneapolis
1852,2017-11-16,5.0,50,Minneapolis
1853,2015-10-02,77.0,50,Minneapolis
1854,2016-01-30,68.0,50,Minneapolis
1855,2017-02-16,74.0,50,Minneapolis
1856,2015-05-14,20.0,50,Minneapolis
1857,2016-05-17,81.0,50,Minneapolis
1858,2016-03-21,95.0,50,Minneapolis
1859,2015-01-15,32.0,50,Minneapolis
1860,2016-01-26,95.0,50,Minneapolis
1861,2015-07-06,78.0,50,Minneapolis
1862,2016-03-09,0.0,50,Minneapolis
1863,2015-12-05,32.0,50,Minneapolis
1864,2017-01-14,96.0,50,Minneapolis
1865,2015-11-18,39.0,50,Minneapolis
1866,2017-08-16,37.0,50,Minneapolis
1867,2016-12-11,89.0,50,Minneapolis
1868,2016-11-22,42.0,50,Minneapolis
1869,2016-08-22,82.0,50,Minneapolis
1870,2016-05-07,0.0,49,Minneapolis
1871,2017-02-15,82.0,49,Minneapolis
1872,2015-03-25,29.0,49,Minneapolis
1873,2017-05-07,88.0,49,Minneapolis
1874,2017-02-02,29.0,49,Minneapolis
1875,2016-11-09,65.0,49,Minneapolis
1876,2016-06-22,97.0,49,Minneapolis
1877,2017-01-19,57.0,49,Minneapolis
1878,2017-03-03,25.0,49,Minneapolis
1879,2015-05-30,88.0,49,Minneapolis
1880,2017-10-04,97.0,49,Minneapolis
1881,2015-09-09,15.0,49,Minneapolis
1882,2016-01-21,91.0,49,Minneapolis
1883,2015-12-31,68.0,49,Minneapolis
1884,2016-04-26,86.0,49,Minneapolis
1885,2016-11-24,23.0,49,Minneapolis
1886,2017-01-05,43.0,49,Minneapolis
1887,2016-11-27,5.0,49,Minneapolis
1888,2015-05-06,95.0,49,Minneapolis
1889,2015-06-17,1.0,49,Minneapolis
1890,2017-01-25,8.0,49,Minneapolis
1891,2016-12-16,93.0,49,Minneapolis
1892,2015-06-24,48.0,49,Minneapolis
1893,2015-12-19,57.0,49,Minneapolis
1894,2017-09-18,5.0,49,Minneapolis
1895,2016-06-08,12.0,49,Minneapolis
1896,2016-10-14,94.0,49,Minneapolis
1897,2015-01-13,52.0,49,Minneapolis
1898,2016-10-08,41.0,49,Minneapolis
1899,2016-05-16,74.0,49,Minneapolis
1900,2016-06-07,6.0,49,Minneapolis
1901,2015-06-25,58.0,49,Minneapolis
1902,2015-01-23,11.0,49,Minneapolis
1903,2015-03-14,45.0,48,Minneapolis
1904,2015-07-07,68.0,48,Minneapolis
1905,2017-03-30,6.0,48,Minneapolis
1906,2015-07-28,87.0,48,Minneapolis
1907,2015-04-30,86.0,48,Minneapolis
1908,2015-09-10,8.0,48,Minneapolis
1909,2016-01-22,96.0,48,Minneapolis
1910,2015-06-07,76.0,48,Minneapolis
1911,2015-11-24,96.0,48,Minneapolis
1912,2016-06-23,92.0,48,Minneapolis
1913,2016-12-12,95.0,48,Minneapolis
1914,2017-03-07,69.0,48,Minneapolis
1915,2015-05-12,41.0,48,Minneapolis
1916,2015-03-24,20.0,48,Minneapolis
1917,2015-04-02,95.0,48,Minneapolis
1918,2016-05-27,74.0,48,Minneapolis
1919,2016-04-09,5.0,48,Minneapolis
1920,2015-12-03,51.0,48,Minneapolis
1921,2017-01-29,2.0,48,Minneapolis
1922,2016-02-16,60.0,48,Minneapolis
1923,2016-03-08,1.0,48,Minneapolis
1924,2016-06-01,21.0,48,Minneapolis
1925,2017-12-24,29.0,48,Minneapolis
1926,2016-04-11,20.0,48,Minneapolis
1927,2016-10-09,50.0,48,Minneapolis
1928,2016-05-03,18.0,48,Minneapolis
1929,2015-04-03,99.0,48,Minneapolis
1930,2017-10-26,34.0,48,Minneapolis
1931,2017-11-23,19.0,48,Minneapolis
1932,2017-12-16,4.0,48,Minneapolis
1933,2016-06-13,58.0,48,Minneapolis
1934,2015-01-03,96.0,48,Minneapolis
1935,2016-12-27,4.0,48,Minneapolis
1936,2015-09-08,22.0,48,Minneapolis
1937,2015-12-10,2.0,48,Minneapolis
1938,2015-01-12,61.0,47,Minneapolis
1939,2017-12-06,90.0,47,Minneapolis
1940,2015-12-28,91.0,47,Minneapolis
1941,2016-04-05,8.0,47,Minneapolis
1942,2017-01-28,0.0,47,Minneapolis
1943,2016-03-12,14.0,47,Minneapolis
1944,2016-10-11,70.0,47,Minneapolis
1945,2016-04-18,86.0,47,Minneapolis
1946,2015-05-20,6.0,47,Minneapolis
1947,2017-05-17,68.0,47,Minneapolis
1948,2015-10-15,5.0,47,Minneapolis
1949,2015-04-26,53.0,47,Minneapolis
1950,2017-03-29,2.0,47,Minneapolis
1951,2016-12-05,28.0,47,Minneapolis
1952,2016-02-27,83.0,47,Minneapolis
1953,2017-12-10,51.0,47,Minneapolis
1954,2015-05-18,0.0,47,Minneapolis
1955,2015-04-09,79.0,47,Minneapolis
1956,2015-11-29,87.0,47,Minneapolis
1957,2016-03-25,97.0,47,Minneapolis
1958,2015-04-19,0.0,46,Minneapolis
1959,2016-07-08,16.0,46,Minneapolis
1960,2017-11-09,68.0,46,Minneapolis
1961,2015-01-10,78.0,46,Minneapolis
1962,2016-12-03,12.0,46,Minneapolis
1963,2016-10-02,1.0,46,Minneapolis
1964,2015-02-10,69.0,46,Minneapolis
1965,2015-05-19,2.0,46,Minneapolis
1966,2015-09-18,21.0,46,Minneapolis
1967,2015-11-27,98.0,46,Minneapolis
1968,2017-03-31,13.0,46,Minneapolis
1969,2016-05-24,95.0,46,Minneapolis
1970,2016-06-06,2.0,46,Minneapolis
1971,2017-04-11,100.0,46,Minneapolis
1972,2016-12-13,99.0,46,Minneapolis
1973,2016-01-02,50.0,46,Minneapolis
1974,2016-02-23,100.0,46,Minneapolis
1975,2016-03-28,81.0,46,Minneapolis
1976,2016-12-07,48.0,46,Minneapolis
1977,2015-03-19,2.0,46,Minneapolis
1978,2016-01-03,41.0,46,Minneapolis
1979,2016-03-15,45.0,46,Minneapolis
1980,2015-10-07,27.0,46,Minneapolis
1981,2015-03-15,34.0,45,Minneapolis
1982,2015-01-31,87.0,45,Minneapolis
1983,2017-04-18,62.0,45,Minneapolis
1984,2017-11-20,3.0,45,Minneapolis
1985,2017-01-20,47.0,45,Minneapolis
1986,2017-01-24,14.0,45,Minneapolis
1987,2015-03-08,95.0,45,Minneapolis
1988,2016-05-29,53.0,45,Minneapolis
1989,2015-11-12,0.0,45,Minneapolis
1990,2015-04-23,24.0,45,Minneapolis
1991,2017-02-04,50.0,45,Minneapolis
1992,2016-12-04,20.0,45,Minneapolis
1993,2015-12-08,10.0,45,Minneapolis
1994,2015-10-08,19.0,45,Minneapolis
1995,2016-05-12,35.0,45,Minneapolis
1996,2015-08-23,55.0,45,Minneapolis
1997,2015-02-14,29.0,45,Minneapolis
1998,2017-12-13,22.0,45,Minneapolis
1999,2015-04-05,99.0,45,Minneapolis
2000,2016-03-20,90.0,45,Minneapolis
2001,2017-01-22,29.0,45,Minneapolis
2002,2015-01-11,70.0,45,Minneapolis
2003,2015-03-10,83.0,44,Minneapolis
2004,2015-11-30,79.0,44,Minneapolis
2005,2015-02-19,0.0,44,Minneapolis
2006,2015-07-17,2.0,44,Minneapolis
2007,2015-03-04,98.0,44,Minneapolis
2008,2016-01-14,20.0,44,Minneapolis
2009,2015-12-24,98.0,44,Minneapolis
2010,2016-12-08,59.0,44,Minneapolis
2011,2017-04-07,84.0,44,Minneapolis
2012,2015-02-03,99.0,44,Minneapolis
2013,2016-05-30,42.0,44,Minneapolis
2014,2015-12-13,4.0,44,Minneapolis
2015,2015-10-18,24.0,44,Minneapolis
2016,2015-12-18,46.0,44,Minneapolis
2017,2017-01-31,11.0,44,Minneapolis
2018,2016-01-31,59.0,44,Minneapolis
2019,2017-03-16,88.0,44,Minneapolis
2020,2015-04-06,97.0,44,Minneapolis
2021,2015-10-22,65.0,44,Minneapolis
2022,2017-08-22,0.0,44,Minneapolis
2023,2016-05-02,28.0,44,Minneapolis
2024,2015-01-28,61.0,43,Minneapolis
2025,2016-01-08,4.0,43,Minneapolis
2026,2017-01-26,3.0,43,Minneapolis
2027,2016-03-11,7.0,43,Minneapolis
2028,2015-01-19,3.0,43,Minneapolis
2029,2016-02-15,49.0,43,Minneapolis
2030,2017-01-03,23.0,43,Minneapolis
2031,2015-12-29,85.0,43,Minneapolis
2032,2015-03-06,100.0,43,Minneapolis
2033,2015-03-22,5.0,43,Minneapolis
2034,2016-04-25,92.0,43,Minneapolis
2035,2016-01-15,30.0,43,Minneapolis
2036,2017-02-12,98.0,43,Minneapolis
2037,2017-12-27,59.0,43,Minneapolis
2038,2016-01-24,100.0,43,Minneapolis
2039,2016-03-10,2.0,43,Minneapolis
2040,2017-03-15,93.0,43,Minneapolis
2041,2016-01-29,76.0,42,Minneapolis
2042,2015-01-08,91.0,42,Minneapolis
2043,2016-02-07,3.0,42,Minneapolis
2044,2017-02-24,7.0,42,Minneapolis
2045,2015-12-26,99.0,42,Minneapolis
2046,2016-03-30,64.0,42,Minneapolis
2047,2017-11-02,94.0,42,Minneapolis
2048,2015-03-09,89.0,42,Minneapolis
2049,2016-02-12,17.0,42,Minneapolis
2050,2016-02-04,22.0,42,Minneapolis
2051,2016-05-09,9.0,42,Minneapolis
2052,2016-01-07,9.0,42,Minneapolis
2053,2015-03-26,39.0,42,Minneapolis
2054,2016-12-17,86.0,42,Minneapolis
2055,2015-12-27,96.0,42,Minneapolis
2056,2016-12-29,0.0,42,Minneapolis
2057,2015-11-26,100.0,42,Minneapolis
2058,2016-12-31,4.0,42,Minneapolis
2059,2016-03-13,23.0,42,Minneapolis
2060,2016-01-12,6.0,42,Minneapolis
2061,2015-03-31,85.0,41,Minneapolis
2062,2016-07-06,4.0,41,Minneapolis
2063,2015-02-16,11.0,41,Minneapolis
2064,2016-03-29,73.0,41,Minneapolis
2065,2015-02-25,45.0,41,Minneapolis
2066,2016-04-07,0.0,41,Minneapolis
2067,2016-04-03,24.0,41,Minneapolis
2068,2016-10-31,0.0,41,Minneapolis
2069,2017-12-07,82.0,41,Minneapolis
2070,2015-04-20,3.0,41,Minneapolis
2071,2015-05-10,63.0,41,Minneapolis
2072,2016-11-03,11.0,41,Minneapolis
2073,2017-02-07,82.0,41,Minneapolis
2074,2017-02-25,2.0,41,Minneapolis
2075,2015-02-02,97.0,41,Minneapolis
2076,2016-01-04,32.0,41,Minneapolis
2077,2015-02-09,77.0,41,Minneapolis
2078,2017-03-14,97.0,41,Minneapolis
2079,2015-05-11,52.0,40,Minneapolis
2080,2015-01-06,99.0,40,Minneapolis
2081,2017-01-12,100.0,40,Minneapolis
2082,2015-04-08,87.0,40,Minneapolis
2083,2016-06-02,12.0,40,Minneapolis
2084,2015-05-31,94.0,40,Minneapolis
2085,2017-12-05,96.0,40,Minneapolis
2086,2016-03-05,19.0,40,Minneapolis
2087,2016-01-27,90.0,40,Minneapolis
2088,2015-02-07,91.0,40,Minneapolis
2089,2016-02-22,100.0,40,Minneapolis
2090,2016-04-27,78.0,40,Minneapolis
2091,2015-10-28,99.0,40,Minneapolis
2092,2016-02-13,27.0,40,Minneapolis
2093,2015-10-29,95.0,40,Minneapolis
2094,2015-12-25,100.0,39,Minneapolis
2095,2017-03-21,45.0,39,Minneapolis
2096,2015-05-13,30.0,39,Minneapolis
2097,2016-02-28,75.0,39,Minneapolis
2098,2015-05-22,19.0,39,Minneapolis
2099,2016-04-29,60.0,39,Minneapolis
2100,2017-12-03,100.0,39,Minneapolis
2101,2016-02-02,40.0,39,Minneapolis
2102,2017-01-16,84.0,39,Minneapolis
2103,2016-02-24,98.0,39,Minneapolis
2104,2017-01-11,98.0,39,Minneapolis
2105,2017-01-27,1.0,39,Minneapolis
2106,2017-01-10,93.0,39,Minneapolis
2107,2016-03-04,28.0,39,Minneapolis
2108,2016-02-17,70.0,39,Minneapolis
2109,2015-03-11,75.0,39,Minneapolis
2110,2017-01-13,99.0,39,Minneapolis
2111,2017-02-26,0.0,39,Minneapolis
2112,2015-01-27,51.0,39,Minneapolis
2113,2016-04-06,2.0,39,Minneapolis
2114,2015-01-09,85.0,38,Minneapolis
2115,2016-03-02,48.0,38,Minneapolis
2116,2015-02-24,35.0,38,Minneapolis
2117,2015-02-28,75.0,38,Minneapolis
2118,2016-02-09,1.0,38,Minneapolis
2119,2016-03-06,11.0,38,Minneapolis
2120,2016-01-16,41.0,38,Minneapolis
2121,2017-12-19,1.0,38,Minneapolis
2122,2015-02-05,98.0,38,Minneapolis
2123,2017-11-21,7.0,38,Minneapolis
2124,2016-04-20,96.0,38,Minneapolis
2125,2016-03-22,98.0,38,Minneapolis
2126,2016-01-17,53.0,38,Minneapolis
2127,2016-02-01,50.0,38,Minneapolis
2128,2016-02-21,98.0,38,Minneapolis
2129,2016-02-08,0.0,37,Minneapolis
2130,2015-11-23,90.0,37,Minneapolis
2131,2017-12-14,15.0,37,Minneapolis
2132,2015-02-13,39.0,37,Minneapolis
2133,2016-03-26,94.0,37,Minneapolis
2134,2016-01-11,2.0,37,Minneapolis
2135,2017-12-25,38.0,37,Minneapolis
2136,2015-01-07,96.0,37,Minneapolis
2137,2016-01-09,1.0,37,Minneapolis
2138,2016-01-10,0.0,37,Minneapolis
2139,2016-04-04,15.0,37,Minneapolis
2140,2015-03-05,100.0,36,Minneapolis
2141,2015-03-02,89.0,36,Minneapolis
2142,2015-02-15,19.0,36,Minneapolis
2143,2016-01-19,74.0,36,Minneapolis
2144,2015-01-04,99.0,36,Minneapolis
2145,2015-02-08,85.0,36,Minneapolis
2146,2015-01-05,100.0,36,Minneapolis
